# Time Enstrophy
1.496777343750000000e+01 3.451099883626085330e+00
1.496953125000000107e+01 3.449575525241465712e+00
1.497128906250000036e+01 3.448053382587145776e+00
1.497304687499999964e+01 3.446533450086286976e+00
1.497480468750000071e+01 3.445015722068919928e+00
1.497656250000000000e+01 3.443500192772643853e+00
1.497832031250000107e+01 3.441986856343342005e+00
1.498007812500000036e+01 3.440475706835911751e+00
1.498183593749999964e+01 3.438966738215014196e+00
1.498359375000000071e+01 3.437459944355826025e+00
1.498535156250000000e+01 3.435955319044821543e+00
1.498710937500000107e+01 3.434452855980559161e+00
1.498886718750000036e+01 3.432952548774479862e+00
1.499062499999999964e+01 3.431454390951725664e+00
1.499238281250000071e+01 3.429958375951966065e+00
1.499414062500000000e+01 3.428464497130240041e+00
1.499589843750000107e+01 3.426972747757807358e+00
1.499765625000000036e+01 3.425483121023014110e+00
